CREATEDAT,LOADER_CASE,DEVICE_INFO,APP_VERSION,DURATION_RANGE,RECORD_COUNT
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.2,1001-5000 ms,7865
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.1,1001-5000 ms,106
2026-04-25,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.0,1001-5000 ms,1718
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.1,1001-5000 ms,101
2026-04-25,DOCUMENTS_LIST,ANDROID,6.6.0,1001-5000 ms,14720
2026-04-25,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.0,1001-5000 ms,37
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.0,1001-5000 ms,54
2026-04-25,DOCUMENTS_LIST,ANDROID,6.6.2,101-500 ms,10
2026-04-25,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.1,101-500 ms,9
2026-04-25,DOCUMENTS_LIST,ANDROID,6.6.0,101-500 ms,1
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.2,101-500 ms,37
2026-04-25,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.1,101-500 ms,12
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.0,101-500 ms,4
2026-04-25,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.0,101-500 ms,177
2026-04-25,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.2,101-500 ms,1133
2026-04-25,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.0,101-500 ms,7
2026-04-25,DOCUMENTS_LIST,ANDROID,6.6.0,5001-10000 ms,1331
2026-04-25,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.1,5001-10000 ms,11
2026-04-25,DOCUMENTS_LIST,ANDROID,6.5.1,5001-10000 ms,108
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.0,5001-10000 ms,759
2026-04-25,DOCUMENTS_LIST,ANDROID,6.6.2,5001-10000 ms,4781
2026-04-25,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.0,5001-10000 ms,3
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.2,5001-10000 ms,3498
2026-04-25,DOCUMENTS_LIST,ANDROID,6.6.1,5001-10000 ms,65
2026-04-25,DOCUMENTS_LIST,ANDROID,6.5.0,5001-10000 ms,28
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.1,5001-10000 ms,60
2026-04-25,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.2,5001-10000 ms,961
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.0,5001-10000 ms,20
2026-04-25,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.1,5001-10000 ms,19
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.1,5001-10000 ms,33
2026-04-25,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.0,5001-10000 ms,177
2026-04-25,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.0,501-1000 ms,50
2026-04-25,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.0,501-1000 ms,1461
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.1,501-1000 ms,8
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.0,501-1000 ms,88
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.2,501-1000 ms,647
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.1,501-1000 ms,5
2026-04-25,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.1,501-1000 ms,90
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.0,501-1000 ms,2
2026-04-25,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.1,501-1000 ms,123
2026-04-25,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.2,501-1000 ms,8219
2026-04-25,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.2,< 0 ms,2
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.2,< 0 ms,1
2026-04-25,DOCUMENTS_LIST,ANDROID,6.6.0,< 0 ms,13
2026-04-25,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.1,< 0 ms,1
2026-04-25,DOCUMENTS_LIST,ANDROID,6.5.0,< 0 ms,1
2026-04-25,DOCUMENTS_LIST,ANDROID,6.6.2,< 0 ms,58
2026-04-25,DOCUMENTS_LIST,ANDROID,6.6.1,= 0 ms,59
2026-04-25,DOCUMENTS_LIST,ANDROID,6.6.0,= 0 ms,1071
2026-04-25,DOCUMENTS_LIST,ANDROID,6.5.0,= 0 ms,32
2026-04-25,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.1,= 0 ms,62
2026-04-25,DOCUMENTS_LIST,ANDROID,6.5.1,= 0 ms,76
2026-04-25,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.2,= 0 ms,5216
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.0,= 0 ms,916
2026-04-25,DOCUMENTS_LIST,ANDROID,6.6.2,= 0 ms,5539
2026-04-25,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.0,= 0 ms,32
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.1,= 0 ms,70
2026-04-25,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.1,= 0 ms,76
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.2,= 0 ms,4271
2026-04-25,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.0,= 0 ms,1031
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.0,= 0 ms,24
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.1,= 0 ms,49
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.1,10000+ ms,85
2026-04-26,DOCUMENTS_LIST,ANDROID,6.6.0,10000+ ms,760
2026-04-26,DOCUMENTS_LIST,ANDROID,6.6.2,10000+ ms,3527
2026-04-26,DOCUMENTS_LIST,ANDROID,6.5.0,10000+ ms,25
2026-04-26,DOCUMENTS_LIST,ANDROID,6.5.1,10000+ ms,57
2026-04-26,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.1,10000+ ms,128
2026-04-26,DOCUMENTS_LIST,ANDROID,6.6.1,10000+ ms,45
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.2,10000+ ms,6692
2026-04-26,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.2,10000+ ms,7073
2026-04-26,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.0,10000+ ms,56
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.0,10000+ ms,69
2026-04-26,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.0,10000+ ms,1278
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.1,10000+ ms,116
2026-04-26,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.1,10000+ ms,68
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.0,10000+ ms,1338
2026-04-26,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.0,1001-5000 ms,70
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.0,1001-5000 ms,1200
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.0,1001-5000 ms,45
2026-04-26,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.2,1001-5000 ms,7316
2026-04-26,DOCUMENTS_LIST,ANDROID,6.6.1,1001-5000 ms,701
2026-04-26,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.1,1001-5000 ms,150
2026-04-26,DOCUMENTS_LIST,ANDROID,6.5.1,1001-5000 ms,999
2026-04-26,DOCUMENTS_LIST,ANDROID,6.5.0,1001-5000 ms,414
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.2,1001-5000 ms,7531
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.1,1001-5000 ms,60
2026-04-26,DOCUMENTS_LIST,ANDROID,6.6.2,1001-5000 ms,71107
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.1,1001-5000 ms,112
2026-04-26,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.1,1001-5000 ms,94
2026-04-26,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.0,1001-5000 ms,1574
2026-04-26,DOCUMENTS_LIST,ANDROID,6.6.0,1001-5000 ms,12320
2026-04-26,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.1,101-500 ms,14
2026-04-26,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.2,101-500 ms,1058
2026-04-26,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.0,101-500 ms,10
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.0,101-500 ms,9
2026-04-26,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.1,101-500 ms,10
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.2,101-500 ms,56
2026-04-26,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.0,101-500 ms,130
2026-04-26,DOCUMENTS_LIST,ANDROID,6.6.2,101-500 ms,6
2026-04-26,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.1,5001-10000 ms,15
2026-04-26,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.0,5001-10000 ms,8
2026-04-26,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.0,5001-10000 ms,162
2026-04-26,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.2,5001-10000 ms,857
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.2,5001-10000 ms,3397
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.1,5001-10000 ms,54
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.1,5001-10000 ms,35
2026-04-26,DOCUMENTS_LIST,ANDROID,6.6.0,5001-10000 ms,1214
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.0,5001-10000 ms,640
2026-04-26,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.1,5001-10000 ms,9
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.0,5001-10000 ms,21
2026-04-26,DOCUMENTS_LIST,ANDROID,6.6.2,5001-10000 ms,4678
2026-04-26,DOCUMENTS_LIST,ANDROID,6.5.1,5001-10000 ms,87
2026-04-26,DOCUMENTS_LIST,ANDROID,6.5.0,5001-10000 ms,45
2026-04-26,DOCUMENTS_LIST,ANDROID,6.6.1,5001-10000 ms,68
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.0,501-1000 ms,3
2026-04-26,DOCUMENTS_LIST,ANDROID,6.6.2,501-1000 ms,4
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.1,501-1000 ms,2
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.0,501-1000 ms,60
2026-04-26,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.1,501-1000 ms,110
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.2,501-1000 ms,485
2026-04-26,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.1,501-1000 ms,68
2026-04-26,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.0,501-1000 ms,52
2026-04-26,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.0,501-1000 ms,1206
2026-04-26,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.2,501-1000 ms,7517
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.1,501-1000 ms,7
2026-04-26,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.2,51-100 ms,1
2026-04-26,DOCUMENTS_LIST,ANDROID,6.6.0,< 0 ms,14
2026-04-26,DOCUMENTS_LIST,ANDROID,6.6.2,< 0 ms,53
2026-04-26,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.2,< 0 ms,5
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.2,< 0 ms,1
2026-04-26,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.0,< 0 ms,1
2026-04-26,DOCUMENTS_LIST,ANDROID,6.6.1,< 0 ms,1
2026-04-26,DOCUMENTS_LIST,ANDROID,6.6.1,= 0 ms,47
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.0,= 0 ms,27
2026-04-26,DOCUMENTS_LIST,ANDROID,6.5.1,= 0 ms,76
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.2,= 0 ms,4390
2026-04-26,DOCUMENTS_LIST,ANDROID,6.6.2,= 0 ms,5006
2026-04-26,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.0,= 0 ms,32
2026-04-26,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.1,= 0 ms,84
2026-04-26,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.1,= 0 ms,66
2026-04-26,DOCUMENTS_LIST,ANDROID,6.6.0,= 0 ms,969
2026-04-26,DOCUMENTS_LIST,ANDROID,6.5.0,= 0 ms,26
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.1,= 0 ms,76
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.1,= 0 ms,55
2026-04-26,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.2,= 0 ms,5148
2026-04-26,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.0,= 0 ms,857
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.0,= 0 ms,747
2026-04-27,DOCUMENTS_LIST,ANDROID,6.6.1,10000+ ms,79
2026-04-27,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.1,10000+ ms,172
2026-04-27,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.2,10000+ ms,8996
2026-04-27,DOCUMENTS_LIST,ANDROID,6.5.1,10000+ ms,137
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.0,10000+ ms,76
2026-04-27,DOCUMENTS_LIST,ANDROID,6.5.0,10000+ ms,48
2026-04-27,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.0,10000+ ms,1557
2026-04-27,DOCUMENTS_LIST,ANDROID,6.6.0,10000+ ms,1615
2026-04-27,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.1,10000+ ms,85
2026-04-27,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.0,10000+ ms,56
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.1,10000+ ms,84
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.2,10000+ ms,9823
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.1,10000+ ms,196
2026-04-27,DOCUMENTS_LIST,ANDROID,6.6.2,10000+ ms,8724
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.0,10000+ ms,1718
2026-04-27,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.2,1001-5000 ms,14007
2026-04-27,DOCUMENTS_LIST,ANDROID,6.6.0,1001-5000 ms,13772
2026-04-27,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.0,1001-5000 ms,2431
2026-04-27,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.1,1001-5000 ms,123
2026-04-27,DOCUMENTS_LIST,ANDROID,6.7.0,1001-5000 ms,1
2026-04-27,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.1,1001-5000 ms,266
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.1,1001-5000 ms,121
2026-04-27,DOCUMENTS_LIST,ANDROID,6.5.1,1001-5000 ms,1200
2026-04-27,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.0,1001-5000 ms,103
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.0,1001-5000 ms,36
2026-04-27,DOCUMENTS_LIST,ANDROID,6.6.1,1001-5000 ms,729
2026-04-27,DOCUMENTS_LIST,ANDROID,6.6.2,1001-5000 ms,87616
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.0,1001-5000 ms,1189
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.2,1001-5000 ms,8175
2026-04-27,DOCUMENTS_LIST,ANDROID,6.5.0,1001-5000 ms,498
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.1,1001-5000 ms,72
2026-04-27,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.1,101-500 ms,3
2026-04-27,NOTIFICATIONS_LIST,ANDROID,6.7.0,101-500 ms,1
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.0,101-500 ms,8
2026-04-27,DOCUMENTS_LIST,ANDROID,6.6.0,101-500 ms,3
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.2,101-500 ms,58
2026-04-27,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.1,101-500 ms,9
2026-04-27,DOCUMENTS_LIST,ANDROID,6.6.2,101-500 ms,17
2026-04-27,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.0,101-500 ms,93
2026-04-27,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.0,101-500 ms,1
2026-04-27,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.2,101-500 ms,732
2026-04-27,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.0,5001-10000 ms,6
2026-04-27,DOCUMENTS_LIST,ANDROID,6.5.1,5001-10000 ms,182
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.1,5001-10000 ms,102
2026-04-27,DOCUMENTS_LIST,ANDROID,6.6.1,5001-10000 ms,113
2026-04-27,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.1,5001-10000 ms,15
2026-04-27,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.1,5001-10000 ms,24
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.0,5001-10000 ms,958
2026-04-27,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.0,5001-10000 ms,245
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.0,5001-10000 ms,37
2026-04-27,DOCUMENTS_LIST,ANDROID,6.6.0,5001-10000 ms,2247
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.2,5001-10000 ms,6104
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.1,5001-10000 ms,49
2026-04-27,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.2,5001-10000 ms,1288
2026-04-27,DOCUMENTS_LIST,ANDROID,6.5.0,5001-10000 ms,92
2026-04-27,DOCUMENTS_LIST,ANDROID,6.6.2,5001-10000 ms,11845
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.0,501-1000 ms,3
2026-04-27,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.2,501-1000 ms,6376
2026-04-27,DOCUMENTS_LIST,ANDROID,6.6.2,501-1000 ms,3
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.1,501-1000 ms,5
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.0,501-1000 ms,24
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.1,501-1000 ms,1
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.2,501-1000 ms,293
2026-04-27,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.0,501-1000 ms,30
2026-04-27,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.1,501-1000 ms,60
2026-04-27,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.0,501-1000 ms,950
2026-04-27,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.1,501-1000 ms,92
2026-04-27,DOCUMENTS_LIST,ANDROID,6.6.2,51-100 ms,2
2026-04-27,DOCUMENTS_LIST,ANDROID,6.5.1,< 0 ms,1
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.0,< 0 ms,1
2026-04-27,DOCUMENTS_LIST,ANDROID,6.6.0,< 0 ms,13
2026-04-27,DOCUMENTS_LIST,ANDROID,6.6.2,< 0 ms,76
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.2,< 0 ms,2
2026-04-27,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.2,< 0 ms,1
2026-04-27,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.2,= 0 ms,6499
2026-04-27,DOCUMENTS_LIST,ANDROID,6.5.0,= 0 ms,45
2026-04-27,DOCUMENTS_LIST,ANDROID,6.6.0,= 0 ms,1268
2026-04-27,DOCUMENTS_LIST,ANDROID,6.6.1,= 0 ms,77
2026-04-27,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.0,= 0 ms,44
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.0,= 0 ms,41
2026-04-27,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.1,= 0 ms,106
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.2,= 0 ms,5685
2026-04-27,DOCUMENTS_LIST,ANDROID,6.5.1,= 0 ms,92
2026-04-27,DOCUMENTS_LIST,ANDROID,NA,= 0 ms,1
2026-04-27,DOCUMENTS_LIST,ANDROID,6.6.2,= 0 ms,7952
2026-04-27,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.0,= 0 ms,996
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.0,= 0 ms,870
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.1,= 0 ms,94
2026-04-27,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.1,= 0 ms,59
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.1,= 0 ms,47
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.1,10000+ ms,146
2026-04-28,DOCUMENTS_LIST,ANDROID,6.5.0,10000+ ms,26
2026-04-28,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.2,10000+ ms,9051
2026-04-28,DOCUMENTS_LIST,ANDROID,6.6.0,10000+ ms,907
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.0,10000+ ms,80
2026-04-28,DOCUMENTS_LIST,ANDROID,6.6.2,10000+ ms,5287
2026-04-28,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.1,10000+ ms,159
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.2,10000+ ms,9286
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.0,10000+ ms,1434
2026-04-28,DOCUMENTS_LIST,ANDROID,6.6.1,10000+ ms,36
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.1,10000+ ms,64
2026-04-28,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.1,10000+ ms,61
2026-04-28,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.0,10000+ ms,1354
2026-04-28,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.0,10000+ ms,74
2026-04-28,DOCUMENTS_LIST,ANDROID,6.5.1,10000+ ms,104
2026-04-28,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.0,1001-5000 ms,2228
2026-04-28,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.1,1001-5000 ms,110
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.0,1001-5000 ms,47
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.1,1001-5000 ms,116
2026-04-28,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.2,1001-5000 ms,12430
2026-04-28,DOCUMENTS_LIST,ANDROID,6.5.1,1001-5000 ms,1192
2026-04-28,DOCUMENTS_LIST,ANDROID,6.5.0,1001-5000 ms,487
2026-04-28,DOCUMENTS_LIST,ANDROID,6.6.2,1001-5000 ms,92791
2026-04-28,DOCUMENTS_LIST,ANDROID,6.6.1,1001-5000 ms,653
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.0,1001-5000 ms,1299
2026-04-28,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.0,1001-5000 ms,71
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.2,1001-5000 ms,9135
2026-04-28,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.1,1001-5000 ms,223
2026-04-28,DOCUMENTS_LIST,ANDROID,6.6.0,1001-5000 ms,13467
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.1,1001-5000 ms,63
2026-04-28,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.1,101-500 ms,10
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.2,101-500 ms,80
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.0,101-500 ms,1
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.0,101-500 ms,8
2026-04-28,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.0,101-500 ms,3
2026-04-28,DOCUMENTS_LIST,ANDROID,6.6.2,101-500 ms,16
2026-04-28,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.0,101-500 ms,92
2026-04-28,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.1,101-500 ms,4
2026-04-28,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.2,101-500 ms,854
2026-04-28,DOCUMENTS_LIST,ANDROID,6.6.0,101-500 ms,1
2026-04-28,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.2,5001-10000 ms,1078
2026-04-28,DOCUMENTS_LIST,ANDROID,6.5.0,5001-10000 ms,50
2026-04-28,DOCUMENTS_LIST,ANDROID,6.6.1,5001-10000 ms,80
2026-04-28,DOCUMENTS_LIST,ANDROID,6.6.2,5001-10000 ms,8639
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.1,5001-10000 ms,49
2026-04-28,DOCUMENTS_LIST,ANDROID,6.5.1,5001-10000 ms,159
2026-04-28,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.0,5001-10000 ms,8
2026-04-28,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.1,5001-10000 ms,18
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.1,5001-10000 ms,83
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.0,5001-10000 ms,31
2026-04-28,DOCUMENTS_LIST,ANDROID,6.6.0,5001-10000 ms,1635
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.2,5001-10000 ms,5557
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.0,5001-10000 ms,895
2026-04-28,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.1,5001-10000 ms,10
