CREATED_AT, VIZ_TYPE, ALIAS_NAME, UAEPASS_AUTHENTICATION, ORIGIN, USER_AGENT, REQUIRED_DOC_NAMES, NOTIFICATION_STATE, MANDATORY_DOCS_AVAILABLE, MANDATORY_DOCS_FULFILLED, FIRST_READ_MANDATORY_DOCS_AVAILABLE, FIRST_READ_MANDATORY_DOCS_FULFILLED,CREDENTIAL_REQUEST,CREDENTIAL_STATUS, CONSENT_GIVEN, PIN_GIVEN, STATUS, ERROR_CATEGORIZATION, FAILURE_REASON, DOC_AVAILIBILITY, COUNT, NOTIFIED_SUCCESSFULLY,APP_RELEASE
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Passport",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Passport",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.2.2
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Passport",Rejected,No,No,No,No,No,,No,No,User Rejected,,,Required Docs Not Available,1,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,2,NA,5.10.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,3,NA,6.1.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,2,NA,6.2.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,5,NA,6.2.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,2,NA,6.2.2
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,2,NA,6.3.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,270,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,26,NA,6.4.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,1,NA,6.4.2
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,No,No,No,No,Yes,Failed,No,No,Failed,,DOCUMENT REQUEST FAILED,Required Docs Not Available,1,NA,6.3.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,No,No,No,No,Yes,Failed,No,No,Failed,,DOCUMENT REQUEST FAILED,Required Docs Not Available,4,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,No,No,No,No,Yes,Success,No,No,No Action Taken,,,Required Docs Not Available,1,NA,6.2.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,No,No,No,No,Yes,Success,No,No,No Action Taken,,,Required Docs Not Available,1,NA,6.2.2
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,No,No,No,No,Yes,Success,No,No,No Action Taken,,,Required Docs Not Available,14,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,No,No,No,No,Yes,Success,No,No,No Action Taken,,,Required Docs Not Available,2,NA,6.4.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,No,No,Yes,Yes,Yes,Success,Yes,No,Failed,Failed before PIN page,CREDENTIAL_INVALIDATED_BY_ISSUER,Required Docs Available,1,NA,6.1.3
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,No,,Yes,Yes,Failed,Failed after PIN page,SERVER_ERROR,Required Docs Available,1,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,No,,Yes,Yes,Shared,Failed after PIN page,,Required Docs Available,1,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,No,,Yes,Yes,Shared,,,Required Docs Available,11,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,No,,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.4.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,No,No,No Action Taken,,,Required Docs Available,1,NA,6.1.3
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,No,No,No Action Taken,,,Required Docs Available,1,NA,6.2.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,No,No,No Action Taken,,,Required Docs Available,1,NA,6.3.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,No,No,No Action Taken,,,Required Docs Available,24,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,No,No,No Action Taken,,,Required Docs Available,5,NA,6.4.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,Yes,No,No Action Taken,,,Required Docs Available,1,NA,5.10.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,Yes,No,No Action Taken,,,Required Docs Available,1,NA,6.2.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,Yes,No,No Action Taken,,,Required Docs Available,14,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,Yes,No,Shared,,,Required Docs Available,1,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Failed,Failed after PIN page,DATA_RETREIVAL_ERROR_FROM_REDIS,Required Docs Available,1,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Failed,Failed after PIN page,SERVER_ERROR,Required Docs Available,1,NA,6.2.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Failed,Failed after PIN page,SERVER_ERROR,Required Docs Available,1,NA,6.2.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Failed,Failed after PIN page,SERVER_ERROR,Required Docs Available,1,NA,6.3.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Failed,Failed after PIN page,SERVER_ERROR,Required Docs Available,5,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Failed,Failed after PIN page,USER_SESSION_AUTHENTICATION_FAILED,Required Docs Available,7,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Failed,Failed after PIN page,USER_SESSION_AUTHENTICATION_FAILED,Required Docs Available,1,NA,6.4.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,No Action Taken,,,Required Docs Available,1,NA,6.0.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,No Action Taken,,,Required Docs Available,3,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,No Action Taken,,,Required Docs Available,1,NA,6.4.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,Failed after PIN page,,Required Docs Available,4,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,3,NA,5.10.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,3,NA,5.5.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,5,NA,6.1.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,3,NA,6.2.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,2,NA,6.2.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,4,NA,6.2.2
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,4,NA,6.3.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,400,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,45,NA,6.4.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,5,NA,6.4.2
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,4,NA,5.10.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,1,NA,5.5.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,1,NA,6.0.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,3,NA,6.1.4
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,2,NA,6.3.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,33,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,2,NA,6.4.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,No,Failed,Failed before PIN page,ISSUER_DOCUMENT_RETRIVAL_FAILURE,Required Docs Available,1,NA,6.3.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,No,Failed,Failed before PIN page,ISSUER_DOCUMENT_RETRIVAL_FAILURE,Required Docs Available,7,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,No,No Action Taken,,,Required Docs Available,31,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,No,No Action Taken,,,Required Docs Available,1,NA,6.4.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,DATA_RETREIVAL_ERROR_FROM_REDIS,Required Docs Available,3,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,SIGNING_FAILED,Required Docs Available,1,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,SIGNING_FAILED,Required Docs Available,1,NA,6.4.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,SIGNING_TIMEOUT,Required Docs Available,23,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,SIGNING_TIMEOUT,Required Docs Available,2,NA,6.4.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,STATUS_CHECK_FAILURE,Required Docs Available,1,NA,6.1.4
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,STATUS_CHECK_FAILURE,Required Docs Available,1,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,USER_SESSION_AUTHENTICATION_FAILED,Required Docs Available,5,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,USER_SESSION_AUTHENTICATION_FAILED,Required Docs Available,1,NA,6.4.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,No Action Taken,,,Required Docs Available,20,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,No Action Taken,,,Required Docs Available,4,NA,6.4.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,Failed after PIN page,,Required Docs Available,1,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,1,NA,5.10.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,1,NA,5.5.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,1,NA,5.8.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,1,NA,5.9.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.0.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.1.3
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,6,NA,6.2.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,6,NA,6.2.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,2,NA,6.2.2
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,9,NA,6.3.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,485,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,42,NA,6.4.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,3,NA,6.4.2
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,Yes,Success,Yes,Yes,Failed,Failed after PIN page,USER_SESSION_AUTHENTICATION_FAILED,Required Docs Available,1,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,5,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.4.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Rejected,No,No,No,No,No,,No,No,User Rejected,,,Required Docs Not Available,1,NA,6.2.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Rejected,No,No,No,No,No,,No,No,User Rejected,,,Required Docs Not Available,54,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Rejected,No,No,No,No,No,,No,No,User Rejected,,,Required Docs Not Available,5,NA,6.4.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Rejected,No,No,No,No,Yes,Success,No,No,User Rejected,,,Required Docs Not Available,9,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Rejected,Yes,Yes,No,No,Yes,Success,No,No,User Rejected,,,Required Docs Available,1,NA,6.3.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Rejected,Yes,Yes,No,No,Yes,Success,No,No,User Rejected,,,Required Docs Available,6,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Rejected,Yes,Yes,No,No,Yes,Success,No,No,User Rejected,,,Required Docs Available,1,NA,6.4.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Rejected,Yes,Yes,Yes,Yes,No,,No,No,User Rejected,,,Required Docs Available,1,NA,6.0.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Rejected,Yes,Yes,Yes,Yes,No,,No,No,User Rejected,,,Required Docs Available,1,NA,6.1.3
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Residence Visa",Rejected,Yes,Yes,Yes,Yes,No,,No,No,User Rejected,,,Required Docs Available,5,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,1,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,IOS,"Emirates ID Card, Passport",Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,2,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,IOS,"Emirates ID Card, Passport",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.1.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,IOS,"Emirates ID Card, Passport",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.2.2
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,IOS,"Emirates ID Card, Passport",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,IOS,"Emirates ID Card, Passport",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.4.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,IOS,"Emirates ID Card, Passport",Read,Yes,Yes,Yes,Yes,No,,Yes,No,Failed,Failed before PIN page,ISSUER_DOCUMENT_RETRIVAL_FAILURE,Required Docs Available,1,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,IOS,"Emirates ID Card, Passport",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,3,NA,6.2.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,IOS,"Emirates ID Card, Passport",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,5,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,IOS,"Emirates ID Card, Passport",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,8,NA,6.4.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,IOS,"Emirates ID Card, Residence Visa",Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,54,NA,6.4.0
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,IOS,"Emirates ID Card, Residence Visa",Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,29,NA,6.4.1
13-Nov-25,Push,Al Maryah,DV with UAEPASS Authentication,MOBILE,IOS,"Emirates ID Card, Residence Visa",Read,No,No,No,No,Yes,Failed,No,No,Failed,,DOCUMENT REQUEST FAILED,Required Docs Not Available,3,NA,6.4.0
